id,query,success,error
1633,"select max( constructors_1.constructorid), sum( constructors_1.constructorid), constructors_1.constructorref from constructors as constructors_1 where constructors_1.nationality is not NULL group by constructors_1.constructorref limit 9;",YES,""
1634,"select constructors_1.nationality, constructor_standings_1.wins, sum( results_1.position), qualifying_1.driverid, drivers_1.driverid, results_1.number, qualifying_1.constructorid, count( results_1.positionorder) from constructors as constructors_1 inner join qualifying as qualifying_1 on (constructors_1.constructorid = qualifying_1.qualifyid ) inner join drivers as drivers_1 inner join constructor_standings as constructor_standings_1 on (drivers_1.driverid = constructor_standings_1.constructorstandingsid ) inner join results as results_1 on (constructor_standings_1.constructorstandingsid = results_1.resultid ) on (constructors_1.constructorid = results_1.resultid ) where drivers_1.forename is not NULL group by constructors_1.nationality, constructor_standings_1.wins, qualifying_1.driverid, drivers_1.driverid, results_1.number, qualifying_1.constructorid limit 24;",YES,""
1635,"select results_1.fastestlap, results_1.driverid, results_1.laps, results_1.number, results_1.date, results_1.driverid, results_1.raceid from results as results_1 where results_1.positionorder = results_1.resultid limit 12;",YES,""
1636,"select constructor_standings_1.constructorid, constructor_standings_1.date, min( constructor_standings_1.date), min( constructor_standings_1.date), constructor_standings_1.constructorid from constructor_standings as constructor_standings_1 where constructor_standings_1.wins is not NULL group by constructor_standings_1.constructorid, constructor_standings_1.date, constructor_standings_1.constructorid limit 15;",YES,""
1637,"select constructors_1.constructorref, constructors_1.name, constructors_1.constructorref from constructors as constructors_1 where constructors_1.nationality is not NULL limit 35;",YES,""
1638,"select max( circuits_1.circuitid), max( circuits_1.circuitid), circuits_1.lat, circuits_1.location, avg( circuits_1.lat) from circuits as circuits_1 where circuits_1.circuitref is not NULL group by circuits_1.lat, circuits_1.location limit 12;",YES,""
1639,"select constructor_results_1.date from constructor_results as constructor_results_1 where constructor_results_1.date is not NULL limit 39;",YES,""
1640,"select drivers_1.driverid, constructor_results_1.date, constructor_results_1.constructorresultsid, drivers_1.forename, drivers_1.forename, constructor_results_1.date from constructor_results as constructor_results_1 inner join drivers as drivers_1 on (constructor_results_1.constructorresultsid = drivers_1.driverid ) where constructor_results_1.date < drivers_1.dob limit 18;",YES,""
1641,"select circuits_1.circuitid, races_1.name, races_1.raceid from circuits as circuits_1 inner join races as races_1 on (circuits_1.circuitid = races_1.raceid ) where races_1.date = races_1.date limit 9;",YES,""
1642,"select avg( results_1.driverid), results_1.date, results_1.raceid, constructor_results_1.points, constructor_results_1.constructorresultsid, constructor_results_1.constructorid, results_1.points, constructor_results_1.points, constructor_results_1.date, min( results_1.number), min( results_1.date), constructor_results_1.date from constructor_results as constructor_results_1 inner join results as results_1 on (constructor_results_1.constructorresultsid = results_1.resultid ) where results_1.milliseconds <= constructor_results_1.points group by results_1.date, results_1.raceid, constructor_results_1.points, constructor_results_1.constructorresultsid, constructor_results_1.constructorid, results_1.points, constructor_results_1.points, constructor_results_1.date, constructor_results_1.date limit 11;",YES,""
1643,"select circuits_1.alt, circuits_2.name from circuits as circuits_1 inner join circuits as circuits_2 on (circuits_1.circuitid = circuits_2.circuitid ) where circuits_1.circuitid >= circuits_2.circuitid limit 18;",YES,""
1644,"select standings_1.date from races as races_1 inner join standings as standings_1 on (races_1.raceid = standings_1.driverstandingsid ) where races_1.circuitid is not NULL limit 23;",YES,""
1645,"select count(*), standings_1.points from standings as standings_1 where standings_1.driverid is not NULL group by standings_1.points limit 26;",YES,""
1646,"select max( qualifying_1.date), count(*), qualifying_1.number, constructors_1.nationality, qualifying_1.raceid, qualifying_1.raceid from constructors as constructors_1 inner join qualifying as qualifying_1 on (constructors_1.constructorid = qualifying_1.qualifyid ) where constructors_1.name is not NULL group by qualifying_1.number, constructors_1.nationality, qualifying_1.raceid, qualifying_1.raceid limit 41;",YES,""
1647,"select qualifying_1.date, qualifying_1.number, qualifying_1.driverid, sum( qualifying_1.position), qualifying_1.raceid from qualifying as qualifying_1 where qualifying_1.position is not NULL group by qualifying_1.date, qualifying_1.number, qualifying_1.driverid, qualifying_1.raceid limit 40;",YES,""
1648,"select constructor_standings_1.constructorstandingsid from constructor_standings as constructor_standings_1 where constructor_standings_1.date is not NULL limit 38;",YES,""
1649,"select qualifying_1.raceid from constructor_results as constructor_results_1 inner join qualifying as qualifying_1 on (constructor_results_1.constructorresultsid = qualifying_1.qualifyid ) where constructor_results_1.constructorid is not NULL limit 19;",YES,""
1650,"select standings_1.points, standings_1.position, constructor_standings_1.constructorid, min( standings_1.points), standings_1.points, standings_1.position, constructor_standings_1.date, count(*), constructor_standings_1.constructorstandingsid from standings as standings_1 inner join constructor_standings as constructor_standings_1 on (standings_1.driverstandingsid = constructor_standings_1.constructorstandingsid ) where standings_1.date is not NULL group by standings_1.points, standings_1.position, constructor_standings_1.constructorid, standings_1.points, standings_1.position, constructor_standings_1.date, constructor_standings_1.constructorstandingsid limit 1;",YES,""
1651,"select races_1.round, drivers_2.surname, max( standings_1.wins) from drivers as drivers_1 inner join races as races_1 on (drivers_1.driverid = races_1.raceid ) inner join standings as standings_1 inner join drivers as drivers_2 on (standings_1.driverstandingsid = drivers_2.driverid ) on (drivers_1.driverid = standings_1.driverstandingsid ) inner join qualifying as qualifying_1 on (standings_1.driverstandingsid = qualifying_1.qualifyid ) where standings_1.position <= qualifying_1.driverid group by races_1.round, drivers_2.surname limit 20;",YES,""
1652,"select qualifying_1.position, sum( constructor_results_1.points), qualifying_1.constructorid, constructor_results_1.points, qualifying_1.raceid, sum( constructor_results_1.points), constructor_results_1.constructorid, min( qualifying_1.date), qualifying_1.driverid, constructor_results_1.constructorid, constructor_results_1.raceid, qualifying_1.driverid, qualifying_1.driverid, qualifying_1.date, qualifying_1.date, qualifying_1.number, constructor_results_1.constructorid, constructor_results_1.raceid, qualifying_1.number from qualifying as qualifying_1 inner join constructor_results as constructor_results_1 on (qualifying_1.qualifyid = constructor_results_1.constructorresultsid ) where constructor_results_1.constructorid is not NULL group by qualifying_1.position, qualifying_1.constructorid, constructor_results_1.points, qualifying_1.raceid, constructor_results_1.constructorid, qualifying_1.driverid, constructor_results_1.constructorid, constructor_results_1.raceid, qualifying_1.driverid, qualifying_1.driverid, qualifying_1.date, qualifying_1.date, qualifying_1.number, constructor_results_1.constructorid, constructor_results_1.raceid, qualifying_1.number limit 12;",YES,""
1653,"select drivers_1.driverref, drivers_1.dob, min( drivers_1.driverid) from drivers as drivers_1 where drivers_1.nationality is not NULL group by drivers_1.driverref, drivers_1.dob limit 39;",YES,""
1654,"select constructor_results_1.constructorresultsid, constructor_results_1.points, constructor_results_1.constructorresultsid, constructor_results_1.raceid from constructor_results as constructor_results_1 where constructor_results_1.points is not NULL limit 24;",YES,""
1655,"select standings_1.raceid, avg( standings_1.driverid), standings_1.wins, standings_1.wins, count( standings_1.raceid), standings_1.wins, standings_1.driverid from standings as standings_1 where standings_1.driverstandingsid is not NULL group by standings_1.raceid, standings_1.wins, standings_1.wins, standings_1.wins, standings_1.driverid limit 41;",YES,""
1656,"select constructor_results_1.constructorid, max( constructor_results_1.date), max( constructor_results_1.date), constructor_results_1.date, constructor_results_1.constructorid from constructor_results as constructor_results_1 where constructor_results_1.raceid is not NULL group by constructor_results_1.constructorid, constructor_results_1.date, constructor_results_1.constructorid limit 35;",YES,""
1657,"select drivers_1.code, drivers_1.driverid from drivers as drivers_1 inner join drivers as drivers_2 on (drivers_1.driverid = drivers_2.driverid ) where drivers_1.dob >= drivers_2.dob limit 40;",YES,""
1658,"select min( qualifying_1.driverid), qualifying_1.position, qualifying_1.position from qualifying as qualifying_1 where qualifying_1.date is not NULL group by qualifying_1.position, qualifying_1.position limit 4;",YES,""
1659,"select qualifying_1.date, qualifying_1.constructorid from qualifying as qualifying_1 where qualifying_1.constructorid is not NULL limit 26;",YES,""
1660,"select max( circuits_1.location), circuits_1.name, circuits_1.name from circuits as circuits_1 where circuits_1.alt is not NULL group by circuits_1.name, circuits_1.name limit 35;",YES,""
1661,"select constructor_results_1.points, constructor_results_1.constructorid from constructor_results as constructor_results_1 where constructor_results_1.date is not NULL limit 16;",YES,""
1662,"select races_1.raceid, races_1.time, constructors_1.constructorid, races_1.date, min( races_1.date), standings_1.raceid, standings_1.points, races_1.circuitid from constructors as constructors_1 inner join races as races_1 on (constructors_1.constructorid = races_1.raceid ) inner join drivers as drivers_1 inner join standings as standings_1 on (drivers_1.driverid = standings_1.driverstandingsid ) on (races_1.raceid = standings_1.driverstandingsid ) where races_1.name < constructors_1.nationality group by races_1.raceid, races_1.time, constructors_1.constructorid, races_1.date, standings_1.raceid, standings_1.points, races_1.circuitid limit 3;",YES,""
1663,"select results_1.rank, results_1.number, results_1.constructorid, results_1.rank, results_1.position, results_1.date, max( results_1.date), results_1.positionorder from results as results_1 where results_1.statusid is not NULL group by results_1.rank, results_1.number, results_1.constructorid, results_1.rank, results_1.position, results_1.date, results_1.positionorder limit 8;",YES,""
1664,"select circuits_1.circuitref from circuits as circuits_1 where circuits_1.circuitref is not NULL limit 1;",YES,""
1665,"select drivers_1.code, circuits_1.country from circuits as circuits_1 inner join circuits as circuits_2 on (circuits_1.circuitid = circuits_2.circuitid ) inner join drivers as drivers_1 on (circuits_1.circuitid = drivers_1.driverid ) where circuits_1.alt is not NULL limit 14;",YES,""
1666,"select constructor_results_1.points, constructor_results_1.constructorid, constructor_results_1.points from constructor_results as constructor_results_1 where constructor_results_1.raceid is not NULL limit 3;",YES,""
1667,"select constructors_1.name, constructors_1.constructorid from constructors as constructors_1 where constructors_1.name is not NULL limit 8;",YES,""
1668,"select drivers_1.driverref, drivers_1.driverref, drivers_1.code, drivers_1.driverref, drivers_1.driverid from drivers as drivers_1 where drivers_1.surname is not NULL limit 41;",YES,""
1669,"select constructor_results_1.constructorresultsid from constructor_results as constructor_results_1 where constructor_results_1.points is not NULL limit 13;",YES,""
1670,"select standings_1.wins, count( drivers_1.dob), standings_1.driverid, drivers_1.nationality, drivers_1.dob, drivers_1.forename, standings_1.wins, standings_1.wins, drivers_1.forename, drivers_1.nationality, drivers_1.surname, standings_1.wins, avg( standings_1.points), standings_1.position, min( drivers_1.forename), max( standings_1.date), standings_1.date, standings_1.driverstandingsid, standings_1.driverstandingsid, drivers_1.dob, standings_1.driverstandingsid, avg( standings_1.points), drivers_1.forename, drivers_1.forename, standings_1.points, standings_1.driverid, drivers_1.code, min( drivers_1.surname), standings_1.driverstandingsid, drivers_1.dob, standings_1.raceid, avg( standings_1.points), drivers_1.nationality, drivers_1.driverid, standings_1.wins, drivers_1.dob, standings_1.raceid, standings_1.driverid, standings_1.position, standings_1.points, standings_1.points, drivers_1.code, count( standings_1.wins), drivers_1.driverid, drivers_1.surname, drivers_1.dob, standings_1.date, min( drivers_1.dob) from standings as standings_1 inner join drivers as drivers_1 on (standings_1.driverstandingsid = drivers_1.driverid ) where drivers_1.driverref is not NULL group by standings_1.wins, standings_1.driverid, drivers_1.nationality, drivers_1.dob, drivers_1.forename, standings_1.wins, standings_1.wins, drivers_1.forename, drivers_1.nationality, drivers_1.surname, standings_1.wins, standings_1.position, standings_1.date, standings_1.driverstandingsid, standings_1.driverstandingsid, drivers_1.dob, standings_1.driverstandingsid, drivers_1.forename, drivers_1.forename, standings_1.points, standings_1.driverid, drivers_1.code, standings_1.driverstandingsid, drivers_1.dob, standings_1.raceid, drivers_1.nationality, drivers_1.driverid, standings_1.wins, drivers_1.dob, standings_1.raceid, standings_1.driverid, standings_1.position, standings_1.points, standings_1.points, drivers_1.code, drivers_1.driverid, drivers_1.surname, drivers_1.dob, standings_1.date limit 16;",YES,""
1671,"select qualifying_1.date from constructor_results as constructor_results_1 inner join constructors as constructors_1 inner join qualifying as qualifying_1 on (constructors_1.constructorid = qualifying_1.qualifyid ) inner join races as races_1 on (qualifying_1.qualifyid = races_1.raceid ) inner join drivers as drivers_1 on (qualifying_1.qualifyid = drivers_1.driverid ) on (constructor_results_1.constructorresultsid = qualifying_1.qualifyid ) where constructor_results_1.date is not NULL limit 22;",YES,""
1672,"select count( standings_1.raceid) from standings as standings_1 inner join qualifying as qualifying_1 on (standings_1.driverstandingsid = qualifying_1.qualifyid ) inner join standings as standings_2 on (standings_1.driverstandingsid = standings_2.driverstandingsid ) where qualifying_1.qualifyid is not NULL limit 30;",YES,""
1673,"select races_2.circuitid, min( races_2.time), races_1.year, min( results_1.date), qualifying_1.driverid from results as results_1 inner join races as races_1 inner join standings as standings_1 on (races_1.raceid = standings_1.driverstandingsid ) on (results_1.resultid = races_1.raceid ) inner join races as races_2 inner join races as races_3 on (races_2.raceid = races_3.raceid ) inner join circuits as circuits_1 on (races_2.raceid = circuits_1.circuitid ) on (races_1.raceid = circuits_1.circuitid ) inner join qualifying as qualifying_1 inner join drivers as drivers_1 on (qualifying_1.qualifyid = drivers_1.driverid ) inner join constructor_results as constructor_results_1 on (drivers_1.driverid = constructor_results_1.constructorresultsid ) on (races_2.raceid = drivers_1.driverid ) where races_3.date >= constructor_results_1.date group by races_2.circuitid, races_1.year, qualifying_1.driverid limit 40;",YES,""
1674,"select circuits_1.name from circuits as circuits_1 where circuits_1.country <= circuits_1.name limit 11;",YES,""
1675,"select results_1.constructorid, results_1.raceid, results_1.position, results_1.laps, results_1.rank, results_1.grid, results_1.fastestlap, count(*), results_1.constructorid, results_1.driverid, results_1.position, max( results_1.milliseconds), results_1.grid, results_1.resultid, avg( results_1.points) from results as results_1 where results_1.positionorder is not NULL group by results_1.constructorid, results_1.raceid, results_1.position, results_1.laps, results_1.rank, results_1.grid, results_1.fastestlap, results_1.constructorid, results_1.driverid, results_1.position, results_1.grid, results_1.resultid limit 40;",YES,""
1676,"select constructor_results_1.constructorresultsid, sum( constructor_results_1.points), max( constructor_results_1.points), count(*), constructor_results_1.points, constructor_results_1.raceid, constructor_results_1.points, constructor_results_1.constructorresultsid, constructor_results_1.raceid, constructor_results_1.date, constructor_results_1.constructorid, constructor_results_1.raceid from constructor_results as constructor_results_1 where constructor_results_1.constructorid >= constructor_results_1.constructorresultsid group by constructor_results_1.constructorresultsid, constructor_results_1.points, constructor_results_1.raceid, constructor_results_1.points, constructor_results_1.constructorresultsid, constructor_results_1.raceid, constructor_results_1.date, constructor_results_1.constructorid, constructor_results_1.raceid limit 40;",YES,""
1677,"select constructors_1.constructorref, avg( constructor_results_1.raceid), constructors_1.nationality, constructors_1.constructorid, constructors_1.nationality, constructor_results_1.points, constructors_1.constructorid from constructors as constructors_1 inner join constructor_results as constructor_results_1 on (constructors_1.constructorid = constructor_results_1.constructorresultsid ) inner join constructors as constructors_2 on (constructor_results_1.constructorresultsid = constructors_2.constructorid ) where constructors_1.constructorref is not NULL group by constructors_1.constructorref, constructors_1.nationality, constructors_1.constructorid, constructors_1.nationality, constructor_results_1.points, constructors_1.constructorid limit 31;",YES,""
1678,"select constructor_results_1.points, constructor_results_1.points, constructor_results_1.raceid, constructor_results_1.points, constructor_results_1.points, constructor_results_1.constructorid, constructor_results_1.date, sum( constructor_results_1.points), constructor_results_1.raceid, constructor_results_1.points, constructor_results_1.points, max( constructor_results_1.date), count( constructor_results_1.constructorid), constructor_results_1.raceid from constructor_results as constructor_results_1 where constructor_results_1.constructorresultsid is not NULL group by constructor_results_1.points, constructor_results_1.points, constructor_results_1.raceid, constructor_results_1.points, constructor_results_1.points, constructor_results_1.constructorid, constructor_results_1.date, constructor_results_1.raceid, constructor_results_1.points, constructor_results_1.points, constructor_results_1.raceid limit 40;",YES,""
1679,"select count(*), qualifying_1.constructorid, min( qualifying_1.driverid), qualifying_1.qualifyid, constructors_1.constructorref, qualifying_1.position, max( constructors_1.name), constructors_1.constructorid, constructors_1.nationality from qualifying as qualifying_1 inner join constructor_results as constructor_results_1 inner join constructors as constructors_1 on (constructor_results_1.constructorresultsid = constructors_1.constructorid ) on (qualifying_1.qualifyid = constructors_1.constructorid ) where constructor_results_1.date is not NULL group by qualifying_1.constructorid, qualifying_1.qualifyid, constructors_1.constructorref, qualifying_1.position, constructors_1.constructorid, constructors_1.nationality limit 14;",YES,""
1680,"select qualifying_2.position, standings_1.driverid, min( standings_1.points), qualifying_2.driverid, constructor_results_1.constructorid, qualifying_1.raceid from standings as standings_1 inner join constructor_results as constructor_results_1 inner join qualifying as qualifying_1 inner join qualifying as qualifying_2 on (qualifying_1.qualifyid = qualifying_2.qualifyid ) on (constructor_results_1.constructorresultsid = qualifying_1.qualifyid ) on (standings_1.driverstandingsid = constructor_results_1.constructorresultsid ) where qualifying_1.qualifyid > constructor_results_1.constructorid group by qualifying_2.position, standings_1.driverid, qualifying_2.driverid, constructor_results_1.constructorid, qualifying_1.raceid limit 42;",YES,""
1681,"select constructors_1.constructorid from qualifying as qualifying_1 inner join constructors as constructors_1 on (qualifying_1.qualifyid = constructors_1.constructorid ) where qualifying_1.raceid is not NULL limit 35;",YES,""
1682,"select constructors_1.nationality, constructors_1.constructorid, constructors_1.constructorref, constructors_1.name, constructors_1.nationality, constructors_1.constructorref, constructors_1.nationality, constructors_1.constructorid from constructors as constructors_1 where constructors_1.constructorref is not NULL limit 24;",YES,""
1683,"select avg( standings_1.points), avg( standings_1.points), standings_1.date, standings_1.position, max( standings_1.date) from standings as standings_1 where standings_1.driverid is not NULL group by standings_1.date, standings_1.position limit 13;",YES,""
1684,"select distinct constructor_results_1.constructorid, drivers_1.driverid, constructor_results_1.date, constructor_results_1.constructorresultsid, drivers_1.surname from drivers as drivers_1 inner join qualifying as qualifying_1 on (drivers_1.driverid = qualifying_1.qualifyid ) inner join constructor_results as constructor_results_1 on (drivers_1.driverid = constructor_results_1.constructorresultsid ) where qualifying_1.constructorid is not NULL limit 5;",YES,""
1685,"select constructor_results_1.date, constructor_results_1.constructorid, races_1.date, races_1.round, min( constructor_results_1.constructorid) from races as races_1 inner join constructor_results as constructor_results_1 on (races_1.raceid = constructor_results_1.constructorresultsid ) where races_1.name is not NULL group by constructor_results_1.date, constructor_results_1.constructorid, races_1.date, races_1.round limit 41;",YES,""
1686,"select drivers_1.forename from drivers as drivers_1 where drivers_1.driverref is not NULL limit 16;",YES,""
1687,"select races_1.date, races_1.year, races_1.raceid from races as races_1 where races_1.date is not NULL limit 13;",YES,""
1688,"select qualifying_1.driverid, qualifying_2.raceid, qualifying_2.number, results_1.laps, qualifying_2.qualifyid, qualifying_2.constructorid, qualifying_2.driverid from qualifying as qualifying_1 inner join constructor_standings as constructor_standings_1 inner join qualifying as qualifying_2 inner join results as results_1 on (qualifying_2.qualifyid = results_1.resultid ) on (constructor_standings_1.constructorstandingsid = qualifying_2.qualifyid ) on (qualifying_1.qualifyid = qualifying_2.qualifyid ) where qualifying_1.qualifyid is not NULL limit 36;",YES,""
1689,"select avg( constructor_results_1.points) from constructor_results as constructor_results_1 where constructor_results_1.constructorid is not NULL limit 8;",YES,""
1690,"select races_1.time, constructor_standings_2.position from races as races_1 inner join constructor_standings as constructor_standings_1 inner join constructor_standings as constructor_standings_2 on (constructor_standings_1.constructorstandingsid = constructor_standings_2.constructorstandingsid ) on (races_1.raceid = constructor_standings_2.constructorstandingsid ) where constructor_standings_1.constructorstandingsid is not NULL limit 16;",YES,""
1691,"select count(*) from constructor_results as constructor_results_1 where constructor_results_1.constructorresultsid is not NULL limit 19;",YES,""
1692,"select races_1.circuitid, races_1.time, races_1.raceid, races_1.year from races as races_1 where races_1.time is not NULL limit 13;",YES,""
1693,"select circuits_1.location, circuits_1.name, circuits_1.circuitref, circuits_1.location from circuits as circuits_1 where circuits_1.country is not NULL limit 6;",YES,""
1694,"select standings_1.position, standings_1.points, standings_1.points from standings as standings_1 where standings_1.points is not NULL limit 26;",YES,""
1695,"select drivers_1.driverref, standings_2.raceid, standings_1.position, min( standings_1.wins), drivers_1.driverid, standings_2.driverstandingsid from standings as standings_1 inner join standings as standings_2 on (standings_1.driverstandingsid = standings_2.driverstandingsid ) inner join drivers as drivers_1 on (standings_1.driverstandingsid = drivers_1.driverid ) where standings_2.driverid is not NULL group by drivers_1.driverref, standings_2.raceid, standings_1.position, drivers_1.driverid, standings_2.driverstandingsid limit 18;",YES,""
1696,"select standings_1.position, min( standings_1.date) from standings as standings_1 where standings_1.points is not NULL group by standings_1.position limit 8;",YES,""
1697,"select constructor_results_1.points, constructor_results_1.constructorresultsid, min( races_1.year), races_1.raceid, constructor_results_1.constructorid, constructor_results_1.date from constructor_results as constructor_results_1 inner join races as races_1 on (constructor_results_1.constructorresultsid = races_1.raceid ) where races_1.round is not NULL group by constructor_results_1.points, constructor_results_1.constructorresultsid, races_1.raceid, constructor_results_1.constructorid, constructor_results_1.date limit 3;",YES,""
1698,"select max( qualifying_2.date), circuits_2.location from qualifying as qualifying_1 inner join circuits as circuits_1 inner join circuits as circuits_2 on (circuits_1.circuitid = circuits_2.circuitid ) inner join qualifying as qualifying_2 on (circuits_2.circuitid = qualifying_2.qualifyid ) on (qualifying_1.qualifyid = circuits_1.circuitid ) where circuits_2.location is not NULL group by circuits_2.location limit 29;",YES,""
1699,"select standings_1.driverstandingsid, standings_1.raceid from standings as standings_1 where standings_1.date > standings_1.date limit 5;",YES,""
1700,"select constructor_results_1.constructorid, constructor_results_1.points from constructor_results as constructor_results_1 where constructor_results_1.raceid is not NULL limit 4;",YES,""
1701,"select results_1.date, constructors_1.constructorid from constructors as constructors_1 inner join results as results_1 on (constructors_1.constructorid = results_1.resultid ) where results_1.constructorid is not NULL limit 38;",YES,""
1702,"select drivers_1.dob, drivers_1.dob, min( drivers_1.driverref), constructor_results_1.constructorid from drivers as drivers_1 inner join constructor_results as constructor_results_1 inner join results as results_1 on (constructor_results_1.constructorresultsid = results_1.resultid ) on (drivers_1.driverid = constructor_results_1.constructorresultsid ) where drivers_1.driverref is not NULL group by drivers_1.dob, drivers_1.dob, constructor_results_1.constructorid limit 13;",YES,""
1703,"select constructors_1.constructorref from constructors as constructors_1 inner join constructor_standings as constructor_standings_1 on (constructors_1.constructorid = constructor_standings_1.constructorstandingsid ) where constructor_standings_1.points <= constructor_standings_1.points limit 35;",YES,""
1704,"select sum( results_1.position), results_1.date, results_1.position from results as results_1 where results_1.resultid is not NULL group by results_1.date, results_1.position limit 36;",YES,""
1705,"select drivers_1.forename, max( drivers_2.dob), drivers_2.dob, max( drivers_2.driverref), drivers_2.nationality from results as results_1 inner join drivers as drivers_1 on (results_1.resultid = drivers_1.driverid ) inner join drivers as drivers_2 inner join constructor_standings as constructor_standings_1 on (drivers_2.driverid = constructor_standings_1.constructorstandingsid ) on (drivers_1.driverid = drivers_2.driverid ) where constructor_standings_1.points is not NULL group by drivers_1.forename, drivers_2.dob, drivers_2.nationality limit 31;",YES,""
1706,"select circuits_1.circuitid from circuits as circuits_1 inner join circuits as circuits_2 inner join constructor_standings as constructor_standings_1 on (circuits_2.circuitid = constructor_standings_1.constructorstandingsid ) on (circuits_1.circuitid = constructor_standings_1.constructorstandingsid ) where constructor_standings_1.date = constructor_standings_1.date limit 15;",YES,""
1707,"select avg( constructors_1.constructorid) from constructors as constructors_1 inner join qualifying as qualifying_1 on (constructors_1.constructorid = qualifying_1.qualifyid ) where qualifying_1.qualifyid is not NULL limit 30;",YES,""
1708,"select circuits_1.country from circuits as circuits_1 where circuits_1.circuitid = circuits_1.circuitid limit 37;",YES,""
1709,"select standings_1.wins, standings_1.date, max( standings_1.driverstandingsid), min( standings_1.wins) from standings as standings_1 where standings_1.points is not NULL group by standings_1.wins, standings_1.date limit 35;",YES,""
1710,"select min( qualifying_1.date), qualifying_1.date, qualifying_1.date, constructor_results_1.constructorid, constructor_results_1.constructorid, qualifying_1.date, count( qualifying_1.date), sum( constructor_results_1.points), qualifying_1.raceid, constructor_results_1.points, constructor_results_1.raceid, qualifying_1.number from qualifying as qualifying_1 inner join constructor_results as constructor_results_1 on (qualifying_1.qualifyid = constructor_results_1.constructorresultsid ) where constructor_results_1.constructorid is not NULL group by qualifying_1.date, qualifying_1.date, constructor_results_1.constructorid, constructor_results_1.constructorid, qualifying_1.date, qualifying_1.raceid, constructor_results_1.points, constructor_results_1.raceid, qualifying_1.number limit 13;",YES,""
1711,"select circuits_1.circuitid, drivers_1.forename, min( circuits_1.alt), max( circuits_1.alt), constructor_standings_1.wins, constructors_1.constructorid from constructor_standings as constructor_standings_1 inner join constructors as constructors_1 inner join circuits as circuits_1 inner join drivers as drivers_1 on (circuits_1.circuitid = drivers_1.driverid ) on (constructors_1.constructorid = circuits_1.circuitid ) on (constructor_standings_1.constructorstandingsid = circuits_1.circuitid ) where constructor_standings_1.date > drivers_1.dob group by circuits_1.circuitid, drivers_1.forename, constructor_standings_1.wins, constructors_1.constructorid limit 12;",YES,""
1712,"select qualifying_1.qualifyid, qualifying_1.date, qualifying_1.date, qualifying_1.constructorid from qualifying as qualifying_1 where qualifying_1.position is not NULL limit 20;",YES,""
1713,"select constructors_2.nationality, constructors_2.constructorid, constructors_2.nationality, constructors_1.constructorid, constructors_2.constructorid, constructors_2.nationality, constructors_2.nationality, min( constructors_2.constructorref), constructors_1.nationality from constructors as constructors_1 inner join constructors as constructors_2 on (constructors_1.constructorid = constructors_2.constructorid ) where constructors_1.nationality is not NULL group by constructors_2.nationality, constructors_2.constructorid, constructors_2.nationality, constructors_1.constructorid, constructors_2.constructorid, constructors_2.nationality, constructors_2.nationality, constructors_1.nationality limit 4;",YES,""
1714,"select drivers_1.driverref, drivers_1.forename from drivers as drivers_1 where drivers_1.driverref is not NULL limit 2;",YES,""
1715,"select standings_1.driverstandingsid, standings_1.date, standings_1.raceid, standings_1.raceid, standings_1.driverstandingsid, standings_1.driverid, standings_1.position, standings_1.driverstandingsid, max( standings_1.date) from standings as standings_1 where standings_1.driverstandingsid is not NULL group by standings_1.driverstandingsid, standings_1.date, standings_1.raceid, standings_1.raceid, standings_1.driverstandingsid, standings_1.driverid, standings_1.position, standings_1.driverstandingsid limit 37;",YES,""
1716,"select standings_1.raceid, standings_1.date, standings_1.date, standings_1.date, standings_1.raceid, standings_1.date, standings_1.raceid, standings_1.driverstandingsid from standings as standings_1 where standings_1.points is not NULL limit 17;",YES,""
1717,"select constructors_1.constructorid, min( constructors_1.constructorref), constructors_1.constructorref, constructors_1.nationality, constructors_1.constructorref, constructors_1.constructorid, constructors_1.name, constructors_1.nationality, min( constructors_1.nationality) from constructors as constructors_1 where constructors_1.constructorref is not NULL group by constructors_1.constructorid, constructors_1.constructorref, constructors_1.nationality, constructors_1.constructorref, constructors_1.constructorid, constructors_1.name, constructors_1.nationality limit 38;",YES,""
1718,"select constructors_1.constructorid, races_1.circuitid, constructors_1.nationality, races_1.date, races_1.year, races_1.raceid, max( races_1.date), races_1.name, constructors_1.constructorref, races_1.round, constructors_1.name, constructors_1.name, constructors_1.constructorid, races_1.year, avg( constructors_1.constructorid), constructors_1.name, constructors_1.constructorref, races_1.time, min( races_1.date), constructors_1.nationality, constructors_1.constructorref, constructors_1.name, constructors_1.constructorref, races_1.name, min( races_1.date), races_1.date, constructors_1.name, min( races_1.raceid), constructors_1.name, races_1.date, constructors_1.nationality, constructors_1.nationality, races_1.name from races as races_1 inner join constructors as constructors_1 on (races_1.raceid = constructors_1.constructorid ) where constructors_1.nationality = races_1.name group by constructors_1.constructorid, races_1.circuitid, constructors_1.nationality, races_1.date, races_1.year, races_1.raceid, races_1.name, constructors_1.constructorref, races_1.round, constructors_1.name, constructors_1.name, constructors_1.constructorid, races_1.year, constructors_1.name, constructors_1.constructorref, races_1.time, constructors_1.nationality, constructors_1.constructorref, constructors_1.name, constructors_1.constructorref, races_1.name, races_1.date, constructors_1.name, constructors_1.name, races_1.date, constructors_1.nationality, constructors_1.nationality, races_1.name limit 25;",YES,""
