id,query,success,error
1422,"select max( region_1.r_regionkey), region_1.r_regionkey, region_1.r_regionkey, region_1.r_comment , provsql.sr_why(provsql.provenance(), 'provmap') from region as region_1 where region_1.provsql = region_1.provsql group by region_1.r_comment, region_1.r_regionkey limit 30;",YES,""
1423,"select partsupp_1.ps_availqty , provsql.sr_why(provsql.provenance(), 'provmap') from partsupp as partsupp_1 inner join part as part_1 on (partsupp_1.ps_partkey = part_1.p_partkey ) where part_1.p_retailprice <= partsupp_1.ps_supplycost limit 32;",YES,""
1424,"select min( lineitem_1.l_linenumber), supplier_1.s_suppkey , provsql.sr_why(provsql.provenance(), 'provmap') from supplier as supplier_1 inner join lineitem as lineitem_1 on (supplier_1.s_suppkey = lineitem_1.l_orderkey ) where lineitem_1.l_suppkey is not NULL group by supplier_1.s_suppkey limit 34;",YES,""
1425,"select orders_1.o_clerk , provsql.sr_why(provsql.provenance(), 'provmap') from orders as orders_1 where orders_1.o_custkey > orders_1.o_shippriority limit 20;",YES,""
1426,"select region_1.r_regionkey , provsql.sr_why(provsql.provenance(), 'provmap') from region as region_1 where region_1.r_regionkey is not NULL limit 27;",YES,""
1427,"select supplier_1.s_acctbal , provsql.sr_why(provsql.provenance(), 'provmap') from supplier as supplier_1 where supplier_1.s_address is not NULL limit 35;",YES,""
1428,"select supplier_1.s_suppkey , provsql.sr_why(provsql.provenance(), 'provmap') from supplier as supplier_1 where supplier_1.s_acctbal is not NULL limit 21;",YES,""
1429,"select nation_1.n_nationkey, nation_1.n_regionkey, min( nation_1.n_regionkey), nation_1.n_comment, nation_1.n_name, nation_1.provsql , provsql.sr_why(provsql.provenance(), 'provmap') from nation as nation_1 where nation_1.n_regionkey is not NULL group by nation_1.n_comment, nation_1.n_name, nation_1.n_nationkey, nation_1.n_regionkey, nation_1.provsql limit 38;",YES,""
1430,"select lineitem_1.provsql, lineitem_1.l_shipdate , provsql.sr_why(provsql.provenance(), 'provmap') from lineitem as lineitem_1 where lineitem_1.l_receiptdate is not NULL limit 22;",YES,""
1431,"select lineitem_1.l_orderkey, lineitem_1.l_shipinstruct, lineitem_1.l_quantity, lineitem_1.l_shipdate, lineitem_1.l_linenumber, lineitem_1.l_shipinstruct, min( lineitem_1.l_linenumber), max( lineitem_1.l_suppkey), lineitem_1.provsql, lineitem_1.l_suppkey , provsql.sr_why(provsql.provenance(), 'provmap') from lineitem as lineitem_1 where lineitem_1.l_shipinstruct is not NULL group by lineitem_1.l_linenumber, lineitem_1.l_orderkey, lineitem_1.l_quantity, lineitem_1.l_shipdate, lineitem_1.l_shipinstruct, lineitem_1.l_suppkey, lineitem_1.provsql limit 9;",YES,""
1432,"select part_1.p_container, part_1.p_comment , provsql.sr_why(provsql.provenance(), 'provmap') from part as part_1 where part_1.provsql is not NULL limit 1;",YES,""
1433,"select supplier_1.s_address , provsql.sr_why(provsql.provenance(), 'provmap') from orders as orders_1 inner join partsupp as partsupp_1 on (orders_1.o_orderkey = partsupp_1.ps_partkey ) inner join supplier as supplier_1 on (orders_1.o_orderkey = supplier_1.s_suppkey ) where partsupp_1.ps_supplycost <= orders_1.o_totalprice limit 19;",YES,""
1434,"select lineitem_2.l_discount, customer_1.c_address, max( lineitem_2.l_orderkey), lineitem_2.l_suppkey, max( lineitem_1.l_suppkey), lineitem_1.l_linestatus, part_1.p_mfgr, lineitem_2.l_shipinstruct, customer_1.provsql , provsql.sr_why(provsql.provenance(), 'provmap') from lineitem as lineitem_1 inner join part as part_1 on (lineitem_1.l_orderkey = part_1.p_partkey ) inner join lineitem as lineitem_2 on (lineitem_1.l_orderkey = lineitem_2.l_orderkey ) inner join region as region_1 on (lineitem_2.l_orderkey = region_1.r_regionkey ) inner join customer as customer_1 on (lineitem_1.l_orderkey = customer_1.c_custkey ) where lineitem_2.l_shipdate >= lineitem_2.l_commitdate group by customer_1.c_address, customer_1.provsql, lineitem_1.l_linestatus, lineitem_2.l_discount, lineitem_2.l_shipinstruct, lineitem_2.l_suppkey, part_1.p_mfgr limit 1;",YES,""
1435,"select partsupp_1.ps_suppkey , provsql.sr_why(provsql.provenance(), 'provmap') from partsupp as partsupp_1 where partsupp_1.ps_suppkey = partsupp_1.ps_availqty limit 37;",YES,""
1436,"select orders_1.o_shippriority, min( orders_1.o_shippriority) , provsql.sr_why(provsql.provenance(), 'provmap') from orders as orders_1 where orders_1.o_clerk is not NULL group by orders_1.o_shippriority limit 28;",YES,""
1437,"select nation_1.provsql, nation_1.provsql, nation_1.provsql , provsql.sr_why(provsql.provenance(), 'provmap') from nation as nation_1 where nation_1.n_name <= nation_1.n_name limit 38;",YES,""
1438,"select region_1.r_regionkey, partsupp_1.ps_suppkey, max( partsupp_1.ps_availqty), region_1.r_comment , provsql.sr_why(provsql.provenance(), 'provmap') from nation as nation_1 inner join partsupp as partsupp_1 on (nation_1.n_nationkey = partsupp_1.ps_partkey ) inner join region as region_1 on (partsupp_1.ps_partkey = region_1.r_regionkey ) where partsupp_1.provsql is not NULL group by partsupp_1.ps_suppkey, region_1.r_comment, region_1.r_regionkey limit 12;",YES,""
1439,"select region_1.r_name, region_1.provsql, max( region_1.r_regionkey) , provsql.sr_why(provsql.provenance(), 'provmap') from region as region_1 where region_1.r_regionkey is not NULL group by region_1.provsql, region_1.r_name limit 22;",YES,""
1440,"select partsupp_1.ps_comment, partsupp_1.provsql, partsupp_1.ps_supplycost, partsupp_1.ps_supplycost, partsupp_1.ps_partkey, partsupp_1.ps_comment, partsupp_1.ps_supplycost, partsupp_1.ps_availqty, partsupp_1.ps_partkey, partsupp_1.ps_supplycost, partsupp_1.ps_supplycost, partsupp_1.provsql, partsupp_1.provsql, partsupp_1.ps_comment , provsql.sr_why(provsql.provenance(), 'provmap') from partsupp as partsupp_1 where partsupp_1.provsql <= partsupp_1.provsql limit 38;",YES,""
1441,"select lineitem_1.l_tax, lineitem_1.l_discount, min( lineitem_1.l_linenumber), lineitem_1.l_orderkey, lineitem_1.l_suppkey, lineitem_1.l_quantity, customer_1.c_phone, lineitem_1.l_linestatus, lineitem_1.l_shipmode, lineitem_1.l_linestatus, lineitem_1.l_linenumber, customer_1.c_name, customer_1.c_nationkey, customer_1.c_phone, customer_1.c_nationkey, min( lineitem_1.l_suppkey), lineitem_1.l_linestatus, lineitem_1.l_shipmode , provsql.sr_why(provsql.provenance(), 'provmap') from lineitem as lineitem_1 inner join customer as customer_1 on (lineitem_1.l_orderkey = customer_1.c_custkey ) where lineitem_1.l_receiptdate is not NULL group by customer_1.c_name, customer_1.c_nationkey, customer_1.c_phone, lineitem_1.l_discount, lineitem_1.l_linenumber, lineitem_1.l_linestatus, lineitem_1.l_orderkey, lineitem_1.l_quantity, lineitem_1.l_shipmode, lineitem_1.l_suppkey, lineitem_1.l_tax limit 35;",YES,""
1442,"select orders_1.o_totalprice , provsql.sr_why(provsql.provenance(), 'provmap') from orders as orders_1 where orders_1.o_orderdate is not NULL limit 30;",YES,""
1443,"select part_1.p_comment, part_1.p_mfgr, part_1.p_name, part_1.p_partkey, max( part_1.p_size), min( part_1.p_size), max( part_1.p_partkey), part_1.provsql, part_1.p_name, part_1.p_comment, part_1.p_size, part_1.provsql, part_1.p_partkey, part_1.p_mfgr, part_1.p_comment , provsql.sr_why(provsql.provenance(), 'provmap') from part as part_1 where part_1.p_mfgr is not NULL group by part_1.p_comment, part_1.p_mfgr, part_1.p_name, part_1.p_partkey, part_1.p_size, part_1.provsql limit 22;",YES,""
1444,"select nation_1.n_nationkey , provsql.sr_why(provsql.provenance(), 'provmap') from nation as nation_1 where nation_1.n_regionkey is not NULL limit 37;",YES,""
1445,"select min( part_1.p_size), part_1.provsql, part_1.p_partkey, part_1.p_size , provsql.sr_why(provsql.provenance(), 'provmap') from part as part_1 where part_1.p_retailprice = part_1.p_retailprice group by part_1.p_partkey, part_1.p_size, part_1.provsql limit 14;",YES,""
1446,"select customer_1.c_comment , provsql.sr_why(provsql.provenance(), 'provmap') from customer as customer_1 where customer_1.provsql >= customer_1.provsql limit 40;",YES,""
1447,"select partsupp_1.ps_suppkey, orders_1.o_orderstatus, max( orders_1.o_shippriority), part_1.p_name, part_1.p_partkey, orders_1.o_orderdate, partsupp_2.ps_suppkey, partsupp_2.ps_suppkey, partsupp_1.ps_comment, partsupp_1.provsql, partsupp_1.ps_availqty, nation_1.n_name, min( partsupp_2.ps_partkey), part_1.p_mfgr , provsql.sr_why(provsql.provenance(), 'provmap') from part as part_1 inner join orders as orders_1 inner join partsupp as partsupp_1 on (orders_1.o_orderkey = partsupp_1.ps_partkey ) inner join nation as nation_1 on (orders_1.o_orderkey = nation_1.n_nationkey ) inner join partsupp as partsupp_2 on (nation_1.n_nationkey = partsupp_2.ps_partkey ) on (part_1.p_partkey = nation_1.n_nationkey ) where orders_1.o_orderdate >= orders_1.o_orderdate group by nation_1.n_name, orders_1.o_orderdate, orders_1.o_orderstatus, part_1.p_mfgr, part_1.p_name, part_1.p_partkey, partsupp_1.provsql, partsupp_1.ps_availqty, partsupp_1.ps_comment, partsupp_1.ps_suppkey, partsupp_2.ps_suppkey limit 38;",YES,""
1448,"select region_1.provsql, region_1.r_name, region_1.r_regionkey, region_1.r_comment, region_1.r_comment, region_1.r_name , provsql.sr_why(provsql.provenance(), 'provmap') from region as region_1 where region_1.r_regionkey is not NULL limit 20;",YES,""
1449,"select partsupp_1.ps_suppkey, partsupp_1.ps_comment, partsupp_1.ps_partkey, partsupp_1.ps_availqty, partsupp_1.ps_comment, partsupp_1.ps_partkey, partsupp_1.ps_comment, min( partsupp_1.ps_suppkey), partsupp_1.ps_availqty, partsupp_1.ps_availqty , provsql.sr_why(provsql.provenance(), 'provmap') from partsupp as partsupp_1 where partsupp_1.ps_comment is not NULL group by partsupp_1.ps_availqty, partsupp_1.ps_comment, partsupp_1.ps_partkey, partsupp_1.ps_suppkey limit 26;",YES,""
1450,"select customer_1.c_custkey , provsql.sr_why(provsql.provenance(), 'provmap') from customer as customer_1 where customer_1.c_mktsegment > customer_1.c_phone limit 42;",YES,""
1451,"select customer_1.c_nationkey, max( partsupp_1.ps_availqty), part_1.p_comment, max( part_1.p_partkey), part_1.provsql, partsupp_1.ps_suppkey, part_1.p_size, customer_1.provsql, customer_1.provsql, part_1.p_mfgr, part_1.p_brand, partsupp_1.ps_availqty, partsupp_1.provsql, part_1.p_partkey, customer_1.c_name, part_1.p_brand, part_1.p_container, customer_1.c_mktsegment, part_1.p_container, partsupp_1.ps_availqty, partsupp_1.ps_suppkey, part_1.p_mfgr, part_1.p_container, customer_1.provsql, min( partsupp_1.ps_availqty), part_1.p_retailprice, customer_1.c_phone, customer_1.provsql, partsupp_1.ps_suppkey, min( partsupp_1.ps_partkey), customer_1.c_phone, customer_1.c_address, partsupp_1.ps_partkey, part_1.p_comment , provsql.sr_why(provsql.provenance(), 'provmap') from partsupp as partsupp_1 inner join part as part_1 on (partsupp_1.ps_partkey = part_1.p_partkey ) inner join customer as customer_1 on (partsupp_1.ps_partkey = customer_1.c_custkey ) where customer_1.c_phone is not NULL group by customer_1.c_address, customer_1.c_mktsegment, customer_1.c_name, customer_1.c_nationkey, customer_1.c_phone, customer_1.provsql, part_1.p_brand, part_1.p_comment, part_1.p_container, part_1.p_mfgr, part_1.p_partkey, part_1.p_retailprice, part_1.p_size, part_1.provsql, partsupp_1.provsql, partsupp_1.ps_availqty, partsupp_1.ps_partkey, partsupp_1.ps_suppkey limit 5;",YES,""
1452,"select nation_2.n_name, min( nation_2.n_regionkey), nation_2.n_regionkey, nation_2.provsql, max( nation_2.n_nationkey), nation_1.n_regionkey, nation_1.n_regionkey, nation_2.n_nationkey, max( nation_2.n_regionkey), nation_1.n_regionkey, nation_1.n_comment, nation_1.n_regionkey, nation_2.n_name, nation_2.provsql, nation_1.n_regionkey, nation_2.n_name, nation_2.n_comment, nation_2.n_comment, nation_1.n_comment, nation_1.n_comment, nation_2.n_regionkey, nation_1.n_nationkey , provsql.sr_why(provsql.provenance(), 'provmap') from nation as nation_1 inner join nation as nation_2 on (nation_1.n_nationkey = nation_2.n_nationkey ) where nation_2.provsql is not NULL group by nation_1.n_comment, nation_1.n_nationkey, nation_1.n_regionkey, nation_2.n_comment, nation_2.n_name, nation_2.n_nationkey, nation_2.n_regionkey, nation_2.provsql limit 37;",YES,""
1453,"select region_1.r_name, region_1.r_name, region_1.r_regionkey, region_1.r_comment, region_1.r_regionkey, min( region_1.r_regionkey), region_1.provsql, region_1.r_comment, min( region_1.r_regionkey), region_1.r_name , provsql.sr_why(provsql.provenance(), 'provmap') from region as region_1 where region_1.provsql is not NULL group by region_1.provsql, region_1.r_comment, region_1.r_name, region_1.r_regionkey limit 19;",YES,""
1454,"select customer_1.c_address, customer_1.c_mktsegment, min( customer_1.c_nationkey) , provsql.sr_why(provsql.provenance(), 'provmap') from customer as customer_1 where customer_1.c_acctbal is not NULL group by customer_1.c_address, customer_1.c_mktsegment limit 38;",YES,""
1455,"select part_1.p_container, region_1.provsql, region_1.r_comment, region_1.provsql, region_1.r_name, min( part_1.p_size), region_1.provsql, part_1.p_size, max( part_1.p_partkey), part_1.p_name, min( part_1.p_size), max( region_1.r_regionkey), part_1.p_container, min( part_1.p_size), region_1.r_regionkey , provsql.sr_why(provsql.provenance(), 'provmap') from part as part_1 inner join region as region_1 on (part_1.p_partkey = region_1.r_regionkey ) where part_1.p_type is not NULL group by part_1.p_container, part_1.p_name, part_1.p_size, region_1.provsql, region_1.r_comment, region_1.r_name, region_1.r_regionkey limit 33;",YES,""
1456,"select orders_1.o_clerk, orders_1.o_orderdate, orders_1.o_custkey, max( orders_1.o_custkey), orders_1.o_orderstatus, orders_1.o_custkey , provsql.sr_why(provsql.provenance(), 'provmap') from orders as orders_1 where orders_1.provsql is not NULL group by orders_1.o_clerk, orders_1.o_custkey, orders_1.o_orderdate, orders_1.o_orderstatus limit 37;",YES,""
1457,"select customer_1.c_comment, customer_1.c_address, min( customer_1.c_nationkey) , provsql.sr_why(provsql.provenance(), 'provmap') from customer as customer_1 where customer_1.c_phone is not NULL group by customer_1.c_address, customer_1.c_comment limit 28;",YES,""
1458,"select max( customer_1.c_nationkey), partsupp_1.ps_suppkey, partsupp_1.ps_supplycost, max( nation_1.n_regionkey), partsupp_1.ps_availqty, nation_1.n_nationkey, max( customer_1.c_custkey), customer_1.c_comment, customer_1.c_mktsegment, customer_1.c_mktsegment , provsql.sr_why(provsql.provenance(), 'provmap') from nation as nation_1 inner join customer as customer_1 on (nation_1.n_nationkey = customer_1.c_custkey ) inner join partsupp as partsupp_1 on (customer_1.c_custkey = partsupp_1.ps_partkey ) where partsupp_1.provsql < nation_1.provsql group by customer_1.c_comment, customer_1.c_mktsegment, nation_1.n_nationkey, partsupp_1.ps_availqty, partsupp_1.ps_suppkey, partsupp_1.ps_supplycost limit 6;",YES,""
1459,"select distinct customer_1.c_custkey, customer_1.c_comment, customer_1.c_nationkey , provsql.sr_why(provsql.provenance(), 'provmap') from customer as customer_1 where customer_1.c_custkey is not NULL limit 39;",YES,""
1460,"select region_1.r_name, region_1.provsql, region_1.r_name, region_1.r_name, max( region_1.r_regionkey), max( region_1.r_regionkey), max( region_1.r_regionkey), region_1.r_regionkey, max( region_1.r_regionkey), region_1.r_comment, region_1.r_name, region_1.r_name, region_1.provsql, region_1.r_comment , provsql.sr_why(provsql.provenance(), 'provmap') from region as region_1 where region_1.r_comment is not NULL group by region_1.provsql, region_1.r_comment, region_1.r_name, region_1.r_regionkey limit 10;",YES,""
1461,"select supplier_1.s_phone, lineitem_1.l_quantity, lineitem_1.l_extendedprice, supplier_1.s_name , provsql.sr_why(provsql.provenance(), 'provmap') from supplier as supplier_1 inner join part as part_1 on (supplier_1.s_suppkey = part_1.p_partkey ) inner join lineitem as lineitem_1 on (supplier_1.s_suppkey = lineitem_1.l_orderkey ) where supplier_1.s_acctbal >= part_1.p_retailprice limit 27;",YES,""
1462,"select region_1.provsql, lineitem_1.l_comment, region_1.provsql, partsupp_1.ps_availqty , provsql.sr_why(provsql.provenance(), 'provmap') from customer as customer_1 inner join lineitem as lineitem_1 on (customer_1.c_custkey = lineitem_1.l_orderkey ) inner join supplier as supplier_1 inner join partsupp as partsupp_1 inner join region as region_1 on (partsupp_1.ps_partkey = region_1.r_regionkey ) on (supplier_1.s_suppkey = region_1.r_regionkey ) on (customer_1.c_custkey = partsupp_1.ps_partkey ) where partsupp_1.ps_supplycost is not NULL limit 17;",YES,""
1463,"select supplier_1.s_phone, max( supplier_1.s_suppkey) , provsql.sr_why(provsql.provenance(), 'provmap') from supplier as supplier_1 where supplier_1.s_phone >= supplier_1.s_name group by supplier_1.s_phone limit 11;",YES,""
1464,"select region_1.r_comment, region_1.provsql, region_1.provsql, supplier_1.s_comment, supplier_1.s_phone, supplier_1.s_phone , provsql.sr_why(provsql.provenance(), 'provmap') from supplier as supplier_1 inner join nation as nation_1 on (supplier_1.s_suppkey = nation_1.n_nationkey ) inner join orders as orders_1 inner join region as region_1 on (orders_1.o_orderkey = region_1.r_regionkey ) on (nation_1.n_nationkey = region_1.r_regionkey ) where supplier_1.s_suppkey is not NULL limit 12;",YES,""
1465,"select orders_1.o_orderkey, max( orders_1.o_custkey), orders_1.o_comment, orders_1.o_orderdate, max( orders_1.o_custkey), orders_1.o_custkey , provsql.sr_why(provsql.provenance(), 'provmap') from orders as orders_1 where orders_1.o_custkey is not NULL group by orders_1.o_comment, orders_1.o_custkey, orders_1.o_orderdate, orders_1.o_orderkey limit 39;",YES,""
1466,"select part_1.p_retailprice , provsql.sr_why(provsql.provenance(), 'provmap') from part as part_1 where part_1.provsql is not NULL limit 15;",YES,""
1467,"select part_1.p_container, part_1.p_brand, part_1.p_container, part_1.p_mfgr, part_1.p_retailprice, part_1.p_mfgr, part_1.p_brand, part_1.p_container, part_1.p_size, part_1.p_partkey, part_1.p_retailprice, part_1.p_container, part_1.p_size, part_1.p_retailprice , provsql.sr_why(provsql.provenance(), 'provmap') from part as part_1 where part_1.p_name is not NULL limit 24;",YES,""
1468,"select partsupp_1.ps_supplycost, max( partsupp_1.ps_availqty), min( nation_1.n_regionkey) , provsql.sr_why(provsql.provenance(), 'provmap') from nation as nation_1 inner join partsupp as partsupp_1 on (nation_1.n_nationkey = partsupp_1.ps_partkey ) where nation_1.n_name is not NULL group by partsupp_1.ps_supplycost limit 8;",YES,""
1469,"select orders_1.o_shippriority, orders_1.o_orderpriority , provsql.sr_why(provsql.provenance(), 'provmap') from orders as orders_1 inner join orders as orders_2 on (orders_1.o_orderkey = orders_2.o_orderkey ) where orders_1.o_totalprice = orders_2.o_totalprice limit 14;",YES,""
1470,"select supplier_1.s_nationkey, supplier_1.s_phone, supplier_1.s_name, supplier_1.s_suppkey, supplier_1.s_phone, supplier_1.s_nationkey , provsql.sr_why(provsql.provenance(), 'provmap') from supplier as supplier_1 where supplier_1.provsql is not NULL limit 28;",YES,""
1471,"select supplier_1.s_address, supplier_1.s_phone, supplier_1.s_suppkey, supplier_1.s_acctbal, supplier_1.s_address, supplier_1.s_suppkey, supplier_1.s_acctbal, supplier_1.s_name, min( supplier_1.s_nationkey), supplier_1.s_acctbal, supplier_1.s_phone, supplier_1.s_address, supplier_1.s_comment, supplier_1.s_address, supplier_1.provsql, supplier_1.s_acctbal, supplier_1.s_nationkey, supplier_1.s_phone, supplier_1.s_comment, supplier_1.s_comment, supplier_1.s_phone, supplier_1.s_name, supplier_1.s_comment, supplier_1.provsql, max( supplier_1.s_nationkey), supplier_1.s_name, supplier_1.s_address , provsql.sr_why(provsql.provenance(), 'provmap') from supplier as supplier_1 where supplier_1.s_acctbal is not NULL group by supplier_1.provsql, supplier_1.s_acctbal, supplier_1.s_address, supplier_1.s_comment, supplier_1.s_name, supplier_1.s_nationkey, supplier_1.s_phone, supplier_1.s_suppkey limit 2;",YES,""
1472,"select customer_1.c_mktsegment, customer_1.c_name, customer_1.c_name, customer_1.c_custkey, customer_1.c_name, min( customer_1.c_custkey), customer_1.provsql , provsql.sr_why(provsql.provenance(), 'provmap') from customer as customer_1 where customer_1.provsql >= customer_1.provsql group by customer_1.c_custkey, customer_1.c_mktsegment, customer_1.c_name, customer_1.provsql limit 35;",YES,""
1473,"select supplier_1.s_address, supplier_1.s_address, supplier_1.s_acctbal, supplier_1.s_acctbal, supplier_1.s_name, min( supplier_1.s_suppkey), supplier_1.s_name, supplier_1.s_nationkey, supplier_1.s_address, supplier_1.s_name, supplier_1.s_phone, supplier_1.s_nationkey, supplier_1.provsql, supplier_1.s_nationkey , provsql.sr_why(provsql.provenance(), 'provmap') from supplier as supplier_1 where supplier_1.s_name is not NULL group by supplier_1.provsql, supplier_1.s_acctbal, supplier_1.s_address, supplier_1.s_name, supplier_1.s_nationkey, supplier_1.s_phone limit 41;",YES,""
1474,"select lineitem_2.l_receiptdate , provsql.sr_why(provsql.provenance(), 'provmap') from customer as customer_1 inner join supplier as supplier_1 inner join lineitem as lineitem_1 inner join lineitem as lineitem_2 on (lineitem_1.l_orderkey = lineitem_2.l_orderkey ) on (supplier_1.s_suppkey = lineitem_1.l_orderkey ) on (customer_1.c_custkey = supplier_1.s_suppkey ) where lineitem_1.l_quantity is not NULL limit 27;",YES,""
1475,"select supplier_1.s_name, max( supplier_1.s_suppkey), max( supplier_1.s_nationkey), supplier_1.s_suppkey, max( supplier_1.s_nationkey), supplier_1.s_comment, min( supplier_1.s_nationkey), supplier_1.s_nationkey, supplier_1.s_comment, supplier_1.s_phone , provsql.sr_why(provsql.provenance(), 'provmap') from supplier as supplier_1 where supplier_1.provsql is not NULL group by supplier_1.s_comment, supplier_1.s_name, supplier_1.s_nationkey, supplier_1.s_phone, supplier_1.s_suppkey limit 32;",YES,""
1476,"select min( lineitem_1.l_partkey), lineitem_1.l_linenumber, min( customer_2.c_nationkey), region_1.provsql, supplier_2.s_acctbal , provsql.sr_why(provsql.provenance(), 'provmap') from supplier as supplier_1 inner join supplier as supplier_2 on (supplier_1.s_suppkey = supplier_2.s_suppkey ) inner join region as region_1 inner join customer as customer_1 on (region_1.r_regionkey = customer_1.c_custkey ) on (supplier_1.s_suppkey = region_1.r_regionkey ) inner join lineitem as lineitem_1 inner join customer as customer_2 on (lineitem_1.l_orderkey = customer_2.c_custkey ) on (region_1.r_regionkey = customer_2.c_custkey ) inner join customer as customer_3 on (supplier_2.s_suppkey = customer_3.c_custkey ) where lineitem_1.l_receiptdate = lineitem_1.l_shipdate group by lineitem_1.l_linenumber, region_1.provsql, supplier_2.s_acctbal limit 38;",YES,""
1477,"select nation_1.provsql, nation_1.n_comment , provsql.sr_why(provsql.provenance(), 'provmap') from nation as nation_1 where nation_1.n_nationkey is not NULL limit 9;",YES,""
1478,"select lineitem_1.l_orderkey, lineitem_1.l_tax, lineitem_1.l_shipinstruct, max( lineitem_1.l_orderkey) , provsql.sr_why(provsql.provenance(), 'provmap') from lineitem as lineitem_1 where lineitem_1.l_receiptdate < lineitem_1.l_shipdate group by lineitem_1.l_orderkey, lineitem_1.l_shipinstruct, lineitem_1.l_tax limit 37;",YES,""
1479,"select part_1.p_brand, part_1.p_comment, part_1.provsql, part_1.p_type, min( part_1.p_size) , provsql.sr_why(provsql.provenance(), 'provmap') from part as part_1 where part_1.p_comment is not NULL group by part_1.p_brand, part_1.p_comment, part_1.p_type, part_1.provsql limit 15;",YES,""
1480,"select lineitem_1.l_partkey , provsql.sr_why(provsql.provenance(), 'provmap') from lineitem as lineitem_1 where lineitem_1.provsql is not NULL limit 28;",YES,""
1481,"select max( customer_1.c_nationkey), customer_1.c_comment, max( customer_1.c_nationkey) , provsql.sr_why(provsql.provenance(), 'provmap') from customer as customer_1 where customer_1.c_address is not NULL group by customer_1.c_comment limit 2;",YES,""
1482,"select orders_1.o_shippriority, orders_2.o_orderstatus, orders_2.o_orderstatus, min( orders_1.o_shippriority), min( orders_1.o_custkey), orders_2.o_clerk , provsql.sr_why(provsql.provenance(), 'provmap') from orders as orders_1 inner join orders as orders_2 on (orders_1.o_orderkey = orders_2.o_orderkey ) where orders_2.o_clerk = orders_1.o_clerk group by orders_1.o_shippriority, orders_2.o_clerk, orders_2.o_orderstatus limit 12;",YES,""
1483,"select region_1.r_name, orders_1.o_shippriority, orders_2.o_custkey, region_1.r_name, max( orders_1.o_orderkey), orders_1.provsql, nation_1.n_name, nation_1.provsql, orders_1.o_orderstatus, nation_1.provsql, region_1.r_name, nation_1.n_name, orders_2.o_orderkey, region_1.r_name, orders_2.o_orderpriority, nation_1.n_regionkey , provsql.sr_why(provsql.provenance(), 'provmap') from region as region_1 inner join nation as nation_1 inner join orders as orders_1 on (nation_1.n_nationkey = orders_1.o_orderkey ) on (region_1.r_regionkey = orders_1.o_orderkey ) inner join orders as orders_2 on (nation_1.n_nationkey = orders_2.o_orderkey ) where nation_1.n_nationkey is not NULL group by nation_1.n_name, nation_1.n_regionkey, nation_1.provsql, orders_1.o_orderstatus, orders_1.o_shippriority, orders_1.provsql, orders_2.o_custkey, orders_2.o_orderkey, orders_2.o_orderpriority, region_1.r_name limit 15;",YES,""
1484,"select region_1.provsql, min( region_1.r_regionkey), region_1.r_comment, max( region_1.r_regionkey), max( region_1.r_regionkey), max( region_1.r_regionkey) , provsql.sr_why(provsql.provenance(), 'provmap') from region as region_1 where region_1.r_regionkey = region_1.r_regionkey group by region_1.provsql, region_1.r_comment limit 35;",YES,""
1485,"select lineitem_1.l_returnflag, lineitem_1.provsql, lineitem_1.provsql, lineitem_1.l_linenumber, lineitem_1.l_tax, min( lineitem_1.l_partkey) , provsql.sr_why(provsql.provenance(), 'provmap') from lineitem as lineitem_1 where lineitem_1.provsql <= lineitem_1.provsql group by lineitem_1.l_linenumber, lineitem_1.l_returnflag, lineitem_1.l_tax, lineitem_1.provsql limit 15;",YES,""
1486,"select max( part_1.p_partkey), max( part_1.p_size), part_1.p_type , provsql.sr_why(provsql.provenance(), 'provmap') from part as part_1 where part_1.p_comment is not NULL group by part_1.p_type limit 7;",YES,""
1487,"select region_3.r_comment, region_3.provsql, nation_1.provsql , provsql.sr_why(provsql.provenance(), 'provmap') from customer as customer_1 inner join region as region_1 inner join region as region_2 inner join customer as customer_2 inner join nation as nation_1 on (customer_2.c_custkey = nation_1.n_nationkey ) inner join region as region_3 inner join part as part_1 on (region_3.r_regionkey = part_1.p_partkey ) on (customer_2.c_custkey = part_1.p_partkey ) on (region_2.r_regionkey = customer_2.c_custkey ) on (region_1.r_regionkey = customer_2.c_custkey ) on (customer_1.c_custkey = customer_2.c_custkey ) where region_1.provsql < region_2.provsql limit 11;",YES,""
1488,"select part_1.provsql, part_1.p_partkey, part_1.provsql, part_1.p_brand, part_1.provsql, part_1.p_retailprice, max( part_1.p_size), part_1.p_comment, part_1.p_mfgr, part_1.p_mfgr, part_1.p_brand, part_1.p_partkey , provsql.sr_why(provsql.provenance(), 'provmap') from part as part_1 where part_1.provsql is not NULL group by part_1.p_brand, part_1.p_comment, part_1.p_mfgr, part_1.p_partkey, part_1.p_retailprice, part_1.provsql limit 23;",YES,""
1489,"select min( partsupp_1.ps_partkey), max( partsupp_1.ps_availqty), partsupp_1.ps_comment , provsql.sr_why(provsql.provenance(), 'provmap') from partsupp as partsupp_1 where partsupp_1.ps_suppkey is not NULL group by partsupp_1.ps_comment limit 18;",YES,""
