id,query,success,error
411,"select partsupp.ps_supplycost, partsupp.ps_availqty, partsupp.ps_partkey, partsupp.ps_partkey, partsupp.ps_suppkey, region.r_regionkey, customer.c_acctbal, partsupp.ps_supplycost, partsupp.ps_comment, partsupp.ps_supplycost from partsupp inner join part inner join partsupp on (part.p_mfgr = part.p_container) on (partsupp.ps_partkey = part.p_partkey ) inner join customer inner join partsupp inner join partsupp on (partsupp.ps_partkey > partsupp.ps_partkey) inner join orders on (orders.o_orderdate < orders.o_orderdate) inner join orders on (orders.o_orderdate < orders.o_orderdate) inner join partsupp on (orders.o_orderkey = partsupp.ps_partkey ) on (orders.o_clerk <= orders.o_orderstatus) on (orders.o_orderkey < partsupp.ps_availqty) inner join customer inner join customer on (customer.c_mktsegment <= customer.c_mktsegment) inner join supplier inner join region on (supplier.s_comment = region.r_comment ) on (customer.c_acctbal < customer.c_acctbal) inner join region on (region.r_name >= customer.c_phone) on (part.p_retailprice is NULL) where orders.o_orderdate < orders.o_orderdate;",NO,"ERREUR:  le nom de la table « partsupp » est spécifié plus d'une fois"
412,"select supplier.s_acctbal, supplier.s_comment, supplier.s_suppkey, supplier.s_address, max( cast(cast(null as int2) as int2)), max( cast(cast(null as ""timestamp"") as ""timestamp"")) from supplier where supplier.s_nationkey is NULL limit 143;",NO,"ERREUR:  la colonne « supplier.s_acctbal » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : supplier.s_acctbal,           ^"
413,"select nation.n_nationkey, nation.n_regionkey, lineitem.l_shipmode, nation.n_name, min( cast(cast(null as inet) as inet)), part.p_size, lineitem.l_extendedprice, nation.n_name, min( cast(cast(null as oid) as oid)), part.p_type, lineitem.l_suppkey, nation.n_nationkey, max( cast(cast(null as text) as text)), nation.n_name, nation.n_comment, nation.n_name, nation.n_comment, part.p_brand, part.p_container, nation.n_regionkey from nation inner join part on (part.p_brand <= part.p_container) inner join lineitem on (lineitem.l_commitdate >= lineitem.l_shipdate) inner join nation on (lineitem.l_shipmode is not NULL) where nation.n_regionkey is NULL;",NO,"ERREUR:  le nom de la table « nation » est spécifié plus d'une fois"
414,"select part.p_type, min( cast(cast(null as text) as text)) from part inner join partsupp on (partsupp.ps_partkey is NULL) where partsupp.ps_comment is NULL limit 67;",NO,"ERREUR:  la colonne « part.p_type » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : part.p_type,           ^"
415,"select customer.c_comment, part.p_size, avg( cast(cast(null as int8) as int8)), customer.c_name from customer inner join part on (customer.c_acctbal >= part.p_retailprice) where customer.c_nationkey <= customer.c_nationkey;",NO,"ERREUR:  la colonne « customer.c_comment » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : customer.c_comment,           ^"
416,"select orders.o_clerk from orders where orders.o_shippriority is not NULL;",YES,""
417,"select supplier.s_acctbal from supplier where supplier.s_acctbal >= supplier.s_acctbal limit 136;",YES,""
418,"select part.p_retailprice, part.p_partkey, part.p_brand, avg( cast(cast(null as int8) as int8)), part.p_size from part where part.p_brand is NULL;",NO,"ERREUR:  la colonne « part.p_retailprice » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : part.p_retailprice,           ^"
419,"select part.p_mfgr, max( cast(cast(null as float8) as float8)), lineitem.l_comment, partsupp.ps_partkey, part.p_mfgr, part.p_brand, partsupp.ps_supplycost from part inner join partsupp on (part.p_container >= part.p_brand) inner join lineitem on (partsupp.ps_comment = lineitem.l_comment ) where lineitem.l_quantity is not NULL;",NO,"ERREUR:  la colonne « part.p_mfgr » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : part.p_mfgr,           ^"
420,"select nation.n_regionkey, region.r_name, lineitem.l_returnflag, nation.n_comment, min( cast(cast(null as ""timestamp"") as ""timestamp"")), min( cast(cast(null as inet) as inet)), orders.o_clerk, region.r_name, lineitem.l_receiptdate from supplier inner join lineitem on (supplier.s_acctbal >= lineitem.l_quantity) inner join customer on (lineitem.l_returnflag >= lineitem.l_shipmode) inner join nation inner join customer inner join orders on (customer.c_acctbal = customer.c_acctbal) inner join region inner join orders on (orders.o_shippriority = region.r_regionkey) inner join region on (region.r_name < orders.o_clerk) on (orders.o_orderdate = orders.o_orderdate) on (nation.n_regionkey = region.r_regionkey ) on (customer.c_address is not NULL) where region.r_regionkey is not NULL limit 139;",NO,"ERREUR:  le nom de la table « region » est spécifié plus d'une fois"
421,"select avg( cast(cast(null as float4) as float4)), region.r_regionkey, min( cast(cast(null as inet) as inet)), region.r_regionkey, region.r_comment, region.r_regionkey, region.r_comment, region.r_comment from region where region.r_name > region.r_name;",NO,"ERREUR:  la colonne « region.r_regionkey » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 4 : region.r_regionkey,           ^"
422,"select partsupp.ps_comment, partsupp.ps_comment, partsupp.ps_supplycost, partsupp.ps_availqty, partsupp.ps_suppkey, partsupp.ps_availqty, partsupp.ps_comment, partsupp.ps_partkey, partsupp.ps_suppkey, partsupp.ps_availqty from partsupp where partsupp.ps_partkey is NULL limit 91;",YES,""
423,"select nation.n_comment, nation.n_regionkey, nation.n_regionkey, min( cast(cast(null as xid8) as xid8)) from nation where nation.n_regionkey is not NULL limit 164;",NO,"ERREUR:  la colonne « nation.n_comment » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : nation.n_comment,           ^"
424,"select max( cast(cast(null as oid) as oid)) from part inner join supplier inner join customer on (customer.c_phone > customer.c_mktsegment) on (part.p_comment = customer.c_name ) inner join nation on (part.p_mfgr = nation.n_name ) inner join part on (part.p_brand <= part.p_mfgr) where part.p_name is not NULL limit 115;",NO,"ERREUR:  le nom de la table « part » est spécifié plus d'une fois"
425,"select customer.c_address, part.p_mfgr, part.p_partkey from lineitem inner join part on (lineitem.l_suppkey <= lineitem.l_suppkey) inner join customer on (lineitem.l_linestatus < customer.c_mktsegment) inner join part inner join region inner join partsupp on (region.r_regionkey = partsupp.ps_partkey ) on (region.r_regionkey < partsupp.ps_suppkey) on (customer.c_comment = part.p_name ) where lineitem.l_partkey <= partsupp.ps_suppkey limit 57;",NO,"ERREUR:  le nom de la table « part » est spécifié plus d'une fois"
426,"select partsupp.ps_partkey from partsupp where partsupp.ps_availqty is not NULL;",YES,""
427,"select lineitem.l_discount, partsupp.ps_suppkey, partsupp.ps_supplycost, nation.n_name, partsupp.ps_suppkey, nation.n_name, orders.o_totalprice, min( cast(cast(null as oid) as oid)), lineitem.l_tax, nation.n_regionkey, sum( cast(cast(null as float8) as float8)), supplier.s_name from orders inner join nation inner join orders inner join partsupp inner join partsupp on (partsupp.ps_availqty < partsupp.ps_suppkey) on (orders.o_clerk < orders.o_clerk) inner join supplier on (orders.o_orderdate > orders.o_orderdate) on (orders.o_orderdate >= orders.o_orderdate) on (orders.o_totalprice = orders.o_totalprice) inner join part inner join nation on (part.p_brand > part.p_container) on (orders.o_clerk = part.p_mfgr ) inner join nation inner join nation inner join orders inner join orders on (orders.o_totalprice > orders.o_totalprice) inner join lineitem on (lineitem.l_linestatus = orders.o_orderstatus) on (nation.n_regionkey = orders.o_shippriority) on (lineitem.l_discount = lineitem.l_discount) inner join partsupp inner join nation on (partsupp.ps_supplycost >= partsupp.ps_supplycost) on (orders.o_clerk = orders.o_orderpriority) inner join orders on (lineitem.l_shipdate = orders.o_orderdate) inner join orders on (nation.n_name = orders.o_orderstatus ) on (part.p_mfgr = orders.o_orderstatus ) where partsupp.ps_supplycost is NULL limit 111;",NO,"ERREUR:  le nom de la table « partsupp » est spécifié plus d'une fois"
428,"select max( cast(cast(null as float4) as float4)), partsupp.ps_availqty from partsupp where partsupp.ps_comment is not NULL limit 124;",NO,"ERREUR:  la colonne « partsupp.ps_availqty » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 4 : partsupp.ps_availqty           ^"
429,"select region.r_comment, region.r_regionkey, region.r_regionkey from region where region.r_regionkey > region.r_regionkey;",YES,""
430,"select region.r_name, customer.c_mktsegment, customer.c_mktsegment, region.r_regionkey, customer.c_custkey, region.r_regionkey, lineitem.l_commitdate from customer inner join lineitem inner join region on (lineitem.l_returnflag = region.r_name ) inner join region on (lineitem.l_returnflag >= lineitem.l_linestatus) on (customer.c_comment = region.r_comment ) where region.r_name is not NULL limit 103;",NO,"ERREUR:  le nom de la table « region » est spécifié plus d'une fois"
431,"select supplier.s_nationkey, min( cast(cast(null as xid8) as xid8)), supplier.s_nationkey, sum( cast(cast(null as int2) as int2)) from supplier inner join partsupp on (supplier.s_acctbal = partsupp.ps_supplycost) inner join region inner join supplier on (region.r_name = supplier.s_name ) inner join part inner join lineitem on (lineitem.l_linestatus > part.p_brand) inner join lineitem on (lineitem.l_receiptdate < lineitem.l_shipdate) on (lineitem.l_shipdate >= lineitem.l_shipdate) inner join supplier inner join region on (supplier.s_comment = region.r_comment ) inner join supplier on (region.r_comment = supplier.s_address ) inner join orders on (orders.o_orderdate >= orders.o_orderdate) inner join lineitem inner join partsupp on (partsupp.ps_availqty > lineitem.l_orderkey) inner join nation on (lineitem.l_extendedprice < partsupp.ps_supplycost) on (region.r_regionkey = nation.n_nationkey ) on (lineitem.l_receiptdate >= lineitem.l_commitdate) on (supplier.s_comment = region.r_comment ) where nation.n_nationkey is NULL limit 162;",NO,"ERREUR:  le nom de la table « lineitem » est spécifié plus d'une fois"
432,"select part.p_brand, customer.c_mktsegment, part.p_retailprice, sum( cast(cast(null as ""interval"") as ""interval"")), customer.c_address, lineitem.l_commitdate from lineitem inner join customer inner join part on (customer.c_phone < customer.c_mktsegment) on (customer.c_comment is not NULL) where part.p_retailprice is not NULL;",NO,"ERREUR:  la colonne « part.p_brand » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : part.p_brand,           ^"
433,"select customer.c_name, customer.c_mktsegment, customer.c_acctbal from customer where customer.c_nationkey = customer.c_custkey;",YES,""
434,"select supplier.s_nationkey, max( cast(cast(null as ""interval"") as ""interval"")), nation.n_name, supplier.s_phone, nation.n_name, supplier.s_acctbal, nation.n_comment, nation.n_comment from supplier inner join nation inner join nation on (nation.n_nationkey >= nation.n_nationkey) on (supplier.s_nationkey > nation.n_nationkey) where supplier.s_acctbal < supplier.s_acctbal;",NO,"ERREUR:  le nom de la table « nation » est spécifié plus d'une fois"
435,"select orders.o_orderkey, orders.o_custkey, orders.o_clerk, avg( cast(orders.o_totalprice as ""numeric"")), orders.o_comment, orders.o_totalprice, orders.o_clerk, orders.o_clerk, orders.o_shippriority, orders.o_clerk, orders.o_comment, orders.o_orderdate, max( cast(cast(null as inet) as inet)), orders.o_orderstatus, orders.o_clerk, orders.o_orderdate, orders.o_clerk, orders.o_orderdate, orders.o_custkey, max( cast(cast(null as anyarray) as anyarray)), avg( cast(cast(null as int8) as int8)), orders.o_shippriority, orders.o_orderstatus, sum( cast(cast(null as int2) as int2)) from orders where orders.o_clerk > orders.o_clerk limit 98;",NO,"ERREUR:  la colonne « orders.o_orderkey » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : orders.o_orderkey,           ^"
436,"select customer.c_comment, customer.c_mktsegment from region inner join partsupp inner join nation inner join orders inner join customer on (orders.o_orderdate >= orders.o_orderdate) inner join customer on (orders.o_clerk > orders.o_orderpriority) on (nation.n_name = orders.o_orderstatus ) on (nation.n_name < customer.c_mktsegment) on (orders.o_clerk is NULL) where nation.n_comment is NULL;",NO,"ERREUR:  le nom de la table « customer » est spécifié plus d'une fois"
437,"select partsupp.ps_partkey, partsupp.ps_supplycost from customer inner join supplier inner join customer on (supplier.s_name > supplier.s_phone) inner join partsupp inner join lineitem on (partsupp.ps_supplycost = lineitem.l_quantity ) inner join region on (lineitem.l_shipmode = region.r_name) inner join partsupp on (lineitem.l_quantity = lineitem.l_discount) on (lineitem.l_tax < lineitem.l_tax) on (lineitem.l_commitdate > lineitem.l_shipdate) inner join part on (lineitem.l_shipdate < lineitem.l_commitdate) where lineitem.l_shipdate = lineitem.l_shipdate limit 76;",NO,"ERREUR:  le nom de la table « partsupp » est spécifié plus d'une fois"
438,"select max( cast(cast(null as timestamptz) as timestamptz)), nation.n_name, nation.n_regionkey, nation.n_comment, nation.n_name, nation.n_regionkey, nation.n_regionkey, nation.n_regionkey, nation.n_name from nation inner join nation on (nation.n_regionkey is not NULL) where nation.n_name <= nation.n_name;",NO,"ERREUR:  le nom de la table « nation » est spécifié plus d'une fois"
439,"select region.r_regionkey, region.r_name, region.r_regionkey, avg( cast(cast(null as float8) as float8)), region.r_name, region.r_comment, region.r_comment from region where region.r_comment is not NULL limit 19;",NO,"ERREUR:  la colonne « region.r_regionkey » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : region.r_regionkey,           ^"
440,"select lineitem.l_tax, lineitem.l_extendedprice, lineitem.l_returnflag, lineitem.l_shipmode, lineitem.l_comment, lineitem.l_shipmode, lineitem.l_shipdate, lineitem.l_partkey, sum( cast(cast(null as int2) as int2)), lineitem.l_linestatus, lineitem.l_commitdate, lineitem.l_discount, max( cast(cast(null as timetz) as timetz)), lineitem.l_linestatus, lineitem.l_suppkey, lineitem.l_receiptdate, lineitem.l_comment, min( cast(cast(null as inet) as inet)), lineitem.l_suppkey, lineitem.l_orderkey, max( cast(cast(null as xid8) as xid8)), min( cast(cast(null as xid8) as xid8)), lineitem.l_linenumber, lineitem.l_shipinstruct, lineitem.l_commitdate, max( cast(cast(null as float8) as float8)), lineitem.l_returnflag, avg( cast(cast(null as ""interval"") as ""interval"")), lineitem.l_returnflag, lineitem.l_returnflag, lineitem.l_shipinstruct, lineitem.l_extendedprice from lineitem where lineitem.l_receiptdate is not NULL;",NO,"ERREUR:  la colonne « lineitem.l_tax » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : lineitem.l_tax,           ^"
441,"select region.r_name, region.r_comment, partsupp.ps_supplycost, nation.n_name, region.r_comment, partsupp.ps_comment, nation.n_name, partsupp.ps_supplycost, max( cast(cast(null as text) as text)), part.p_type, count( cast(part.p_type as ""varchar"")), nation.n_regionkey, region.r_name from partsupp inner join nation on (nation.n_name >= nation.n_name) inner join nation inner join part on (part.p_retailprice = part.p_retailprice) inner join nation inner join region on (region.r_name <= region.r_name) on (nation.n_nationkey > nation.n_regionkey) inner join partsupp on (nation.n_nationkey = partsupp.ps_partkey ) on (partsupp.ps_supplycost is not NULL) where region.r_comment is NULL;",NO,"ERREUR:  le nom de la table « nation » est spécifié plus d'une fois"
442,"select lineitem.l_receiptdate, lineitem.l_comment, lineitem.l_linenumber, lineitem.l_comment, lineitem.l_commitdate, lineitem.l_shipinstruct, lineitem.l_shipdate from lineitem where lineitem.l_discount is not NULL;",YES,""
443,"select partsupp.ps_partkey from orders inner join customer inner join part on (customer.c_acctbal = part.p_retailprice ) inner join nation on (part.p_type = nation.n_comment ) inner join partsupp on (partsupp.ps_availqty > customer.c_nationkey) on (orders.o_orderkey <= nation.n_regionkey) where part.p_mfgr > orders.o_clerk limit 137;",YES,""
444,"select customer.c_name, customer.c_nationkey, customer.c_comment, customer.c_phone, customer.c_phone, min( cast(cast(null as int2) as int2)) from customer where customer.c_custkey is not NULL limit 87;",NO,"ERREUR:  la colonne « customer.c_name » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : customer.c_name,           ^"
445,"select min( cast(orders.o_orderpriority as bpchar)), region.r_regionkey, region.r_comment, nation.n_name, sum( cast(cast(null as float8) as float8)), supplier.s_nationkey, region.r_regionkey, supplier.s_acctbal, orders.o_orderstatus, region.r_comment, supplier.s_address, nation.n_regionkey, supplier.s_suppkey, orders.o_shippriority, region.r_name, region.r_name, min( cast(cast(null as ""interval"") as ""interval"")), max( cast(orders.o_orderdate as date)), region.r_regionkey, supplier.s_suppkey, region.r_regionkey, supplier.s_acctbal from supplier inner join region on (region.r_name > supplier.s_phone) inner join orders on (orders.o_orderdate <= orders.o_orderdate) inner join nation on (orders.o_orderstatus = orders.o_clerk) where supplier.s_acctbal >= orders.o_totalprice;",NO,"ERREUR:  la colonne « region.r_regionkey » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 4 : region.r_regionkey,           ^"
446,"select part.p_container, part.p_type, part.p_mfgr from part where part.p_retailprice = part.p_retailprice limit 56;",YES,""
447,"select region.r_comment, lineitem.l_linestatus, region.r_comment, lineitem.l_partkey, lineitem.l_shipmode, lineitem.l_orderkey, region.r_regionkey, region.r_regionkey, sum( cast(cast(null as int2) as int2)) from lineitem inner join region on (lineitem.l_shipdate <= lineitem.l_receiptdate) where lineitem.l_returnflag <= region.r_name limit 68;",NO,"ERREUR:  la colonne « region.r_comment » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : region.r_comment,           ^"
448,"select orders.o_totalprice from supplier inner join orders on (orders.o_orderdate >= orders.o_orderdate) inner join region inner join part inner join supplier on (supplier.s_nationkey >= supplier.s_nationkey) on (part.p_retailprice > supplier.s_acctbal) inner join customer inner join nation on (customer.c_phone > customer.c_phone) inner join customer on (customer.c_custkey > customer.c_nationkey) on (customer.c_phone >= part.p_mfgr) on (region.r_name is not NULL) where supplier.s_acctbal is NULL limit 30;",NO,"ERREUR:  le nom de la table « customer » est spécifié plus d'une fois"
449,"select lineitem.l_linenumber, lineitem.l_quantity, lineitem.l_discount, lineitem.l_receiptdate from lineitem where lineitem.l_comment is NULL;",YES,""
450,"select partsupp.ps_partkey, partsupp.ps_supplycost, partsupp.ps_suppkey, partsupp.ps_partkey, partsupp.ps_supplycost, avg( cast(cast(null as float4) as float4)), partsupp.ps_partkey, partsupp.ps_comment, partsupp.ps_partkey, partsupp.ps_supplycost, partsupp.ps_comment, max( cast(cast(null as anyenum) as anyenum)) from partsupp inner join partsupp on (partsupp.ps_comment is not NULL) where partsupp.ps_partkey = partsupp.ps_partkey limit 52;",NO,"ERREUR:  le nom de la table « partsupp » est spécifié plus d'une fois"
451,"select lineitem.l_linestatus from customer inner join lineitem inner join partsupp on (lineitem.l_shipdate = lineitem.l_commitdate) on (customer.c_acctbal >= lineitem.l_discount) inner join lineitem on (partsupp.ps_partkey = lineitem.l_orderkey ) inner join orders inner join part on (orders.o_clerk = part.p_mfgr ) on (lineitem.l_shipdate > lineitem.l_commitdate) inner join lineitem inner join supplier inner join nation inner join part on (nation.n_nationkey = part.p_partkey) on (nation.n_nationkey < supplier.s_nationkey) on (supplier.s_acctbal >= lineitem.l_tax) on (lineitem.l_commitdate < orders.o_orderdate) inner join nation on (orders.o_orderpriority = nation.n_name ) where lineitem.l_orderkey is not NULL;",NO,"ERREUR:  le nom de la table « lineitem » est spécifié plus d'une fois"
452,"select partsupp.ps_availqty, partsupp.ps_comment, max( cast(cast(null as float8) as float8)) from partsupp where partsupp.ps_suppkey <= partsupp.ps_partkey limit 67;",NO,"ERREUR:  la colonne « partsupp.ps_availqty » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : partsupp.ps_availqty,           ^"
453,"select nation.n_comment from nation inner join customer on (customer.c_nationkey >= customer.c_nationkey) inner join nation on (nation.n_name = nation.n_name ) where nation.n_comment is not NULL limit 59;",NO,"ERREUR:  le nom de la table « nation » est spécifié plus d'une fois"
454,"select orders.o_totalprice, orders.o_shippriority, customer.c_nationkey, sum( cast(supplier.s_acctbal as ""numeric"")), supplier.s_phone, supplier.s_name, orders.o_orderdate, orders.o_totalprice, customer.c_address, customer.c_custkey, max( cast(cast(null as timestamptz) as timestamptz)), orders.o_orderpriority from supplier inner join customer on (supplier.s_name > supplier.s_name) inner join orders on (supplier.s_address is not NULL) where customer.c_acctbal is NULL limit 107;",NO,"ERREUR:  la colonne « orders.o_totalprice » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : orders.o_totalprice,           ^"
455,"select min( cast(supplier.s_name as bpchar)), sum( cast(part.p_retailprice as ""numeric"")), part.p_name, customer.c_comment, customer.c_acctbal, part.p_name, part.p_container, lineitem.l_suppkey from lineitem inner join region inner join customer inner join part on (customer.c_mktsegment >= part.p_brand) inner join supplier inner join customer on (supplier.s_acctbal > customer.c_acctbal) on (customer.c_acctbal < customer.c_acctbal) on (supplier.s_name = customer.c_mktsegment) on (lineitem.l_returnflag > lineitem.l_returnflag) inner join part on (customer.c_mktsegment <= supplier.s_phone) inner join lineitem on (customer.c_phone is not NULL) where region.r_regionkey is NULL limit 36;",NO,"ERREUR:  le nom de la table « customer » est spécifié plus d'une fois"
456,"select region.r_name, region.r_regionkey, max( cast(cast(null as pg_lsn) as pg_lsn)), region.r_regionkey, region.r_name, region.r_name, max( cast(cast(null as timetz) as timetz)), avg( cast(region.r_regionkey as int4)), region.r_name, region.r_regionkey, region.r_regionkey from region where region.r_name <= region.r_name;",NO,"ERREUR:  la colonne « region.r_name » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : region.r_name,           ^"
457,"select region.r_comment, max( cast(cast(null as anyarray) as anyarray)), part.p_mfgr, max( cast(cast(null as text) as text)), region.r_comment, part.p_container, min( cast(part.p_retailprice as ""numeric"")), region.r_regionkey, region.r_comment, part.p_name, part.p_type, part.p_type from region inner join part on (region.r_regionkey < part.p_size) where region.r_regionkey is NULL limit 79;",NO,"ERREUR:  la colonne « region.r_comment » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : region.r_comment,           ^"
458,"select sum( cast(cast(null as int2) as int2)), nation.n_name, max( cast(cast(null as money) as money)), avg( cast(cast(null as float4) as float4)) from region inner join lineitem on (lineitem.l_returnflag < lineitem.l_shipmode) inner join partsupp inner join region on (partsupp.ps_comment = region.r_comment ) inner join orders on (region.r_name = orders.o_clerk) on (partsupp.ps_partkey = partsupp.ps_partkey) inner join nation on (orders.o_orderkey is NULL) where lineitem.l_tax <= partsupp.ps_supplycost;",NO,"ERREUR:  le nom de la table « region » est spécifié plus d'une fois"
459,"select customer.c_name, customer.c_acctbal, customer.c_comment, customer.c_acctbal, customer.c_phone, customer.c_mktsegment, customer.c_mktsegment, customer.c_custkey, customer.c_name, customer.c_mktsegment, max( cast(customer.c_acctbal as ""numeric"")) from customer where customer.c_acctbal is NULL;",NO,"ERREUR:  la colonne « customer.c_name » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : customer.c_name,           ^"
460,"select region.r_regionkey, region.r_comment from region where region.r_regionkey is not NULL limit 142;",YES,""
461,"select max( cast(supplier.s_nationkey as int4)), supplier.s_name, partsupp.ps_comment, partsupp.ps_partkey from partsupp inner join supplier on (partsupp.ps_suppkey = supplier.s_suppkey ) where partsupp.ps_supplycost < partsupp.ps_supplycost;",NO,"ERREUR:  la colonne « supplier.s_name » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 4 : supplier.s_name,           ^"
462,"select region.r_regionkey from lineitem inner join customer inner join region on (customer.c_custkey = region.r_regionkey ) inner join nation inner join region on (nation.n_nationkey > nation.n_regionkey) on (customer.c_name = region.r_comment ) inner join nation on (customer.c_name = nation.n_comment ) on (lineitem.l_suppkey < nation.n_regionkey) inner join part on (nation.n_regionkey is NULL) where lineitem.l_shipmode = nation.n_name limit 145;",NO,"ERREUR:  le nom de la table « region » est spécifié plus d'une fois"
463,"select supplier.s_address, part.p_retailprice from nation inner join supplier inner join part inner join supplier on (part.p_partkey >= supplier.s_nationkey) on (supplier.s_phone < supplier.s_phone) on (part.p_mfgr >= supplier.s_name) inner join orders on (orders.o_custkey is not NULL) where nation.n_name is NULL limit 159;",NO,"ERREUR:  le nom de la table « supplier » est spécifié plus d'une fois"
464,"select sum( cast(cast(null as float8) as float8)), partsupp.ps_partkey from nation inner join partsupp on (nation.n_regionkey = partsupp.ps_partkey ) where nation.n_name is NULL;",NO,"ERREUR:  la colonne « partsupp.ps_partkey » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 4 : partsupp.ps_partkey           ^"
465,"select nation.n_comment, region.r_name, region.r_regionkey from region inner join nation on (nation.n_regionkey is NULL) where nation.n_regionkey is NULL;",YES,""
466,"select supplier.s_phone, supplier.s_acctbal from supplier where supplier.s_phone is NULL;",YES,""
467,"select customer.c_custkey from customer inner join partsupp inner join lineitem on (partsupp.ps_suppkey = lineitem.l_orderkey ) on (customer.c_mktsegment <= lineitem.l_returnflag) where customer.c_nationkey is NULL limit 70;",YES,""
468,"select region.r_regionkey, region.r_name, region.r_name, region.r_name, region.r_name, avg( cast(cast(null as float4) as float4)), max( cast(cast(null as oid) as oid)), region.r_regionkey, region.r_comment, region.r_comment, sum( cast(region.r_regionkey as int4)), region.r_regionkey, region.r_comment from region where region.r_name is NULL limit 135;",NO,"ERREUR:  la colonne « region.r_regionkey » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : region.r_regionkey,           ^"
469,"select lineitem.l_tax, lineitem.l_receiptdate, region.r_regionkey from region inner join lineitem on (lineitem.l_commitdate <= lineitem.l_commitdate) where region.r_regionkey is not NULL;",YES,""
470,"select nation.n_regionkey, max( cast(cast(null as pg_lsn) as pg_lsn)), sum( cast(cast(null as money) as money)), nation.n_comment, nation.n_regionkey, nation.n_name, nation.n_name, nation.n_name from nation where nation.n_regionkey >= nation.n_regionkey limit 16;",NO,"ERREUR:  la colonne « nation.n_regionkey » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : nation.n_regionkey,           ^"
471,"select customer.c_acctbal, customer.c_phone from customer where customer.c_custkey is not NULL;",YES,""
472,"select supplier.s_address, region.r_name, avg( cast(cast(null as float4) as float4)), region.r_comment, orders.o_orderkey, max( cast(partsupp.ps_suppkey as int4)), orders.o_orderdate, customer.c_address, region.r_regionkey, orders.o_clerk, partsupp.ps_availqty, supplier.s_suppkey, partsupp.ps_availqty, orders.o_clerk, customer.c_name, supplier.s_nationkey, partsupp.ps_comment, orders.o_totalprice, supplier.s_name, max( cast(cast(null as money) as money)), supplier.s_name, supplier.s_suppkey, supplier.s_nationkey, orders.o_orderkey, customer.c_phone, partsupp.ps_comment from customer inner join orders inner join partsupp on (orders.o_clerk > orders.o_clerk) on (partsupp.ps_suppkey >= orders.o_custkey) inner join supplier inner join region inner join supplier inner join region inner join orders on (orders.o_totalprice >= orders.o_totalprice) on (orders.o_clerk >= orders.o_clerk) on (supplier.s_acctbal > orders.o_totalprice) on (region.r_name = region.r_name) inner join orders on (orders.o_orderdate = orders.o_orderdate ) on (supplier.s_acctbal is NULL) where orders.o_totalprice = partsupp.ps_supplycost;",NO,"ERREUR:  le nom de la table « region » est spécifié plus d'une fois"
473,"select region.r_name, region.r_regionkey from region where region.r_comment is NULL limit 131;",YES,""
474,"select orders.o_comment, orders.o_orderkey, orders.o_orderstatus, orders.o_orderkey, orders.o_custkey, orders.o_comment, orders.o_totalprice, orders.o_orderdate, orders.o_custkey from orders where orders.o_orderstatus = orders.o_clerk limit 117;",YES,""
